t	shot_max_conf	shot_n	goal_max_conf
766	0.0000	0	0.0000
767	0.0000	0	0.0000
768	0.0000	0	0.0000
769	0.0000	0	0.7050
770	0.0000	0	0.6243
771	0.0000	0	0.0000
772	0.0000	0	0.5087
773	0.2431	1	0.6717
774	0.0000	0	0.0000
775	0.0000	0	0.4395
776	0.1560	1	0.6715
777	0.2942	1	0.6538
778	0.6088	1	0.7425
779	0.3086	1	0.1213
780	0.2024	1	0.3528
781	0.0000	0	0.0000
782	0.0000	0	0.0000
783	0.0000	0	0.0000
784	0.3511	1	0.8310
785	0.0000	0	0.7635
786	0.0000	0	0.6830
787	0.0000	0	0.6190
788	0.0000	0	0.5049
789	0.1387	1	0.6292
790	0.2012	1	0.3401
791	0.7004	1	0.6839
792	0.2132	1	0.3242
793	0.5895	1	0.5264
794	0.4418	1	0.5260
795	0.6181	1	0.6238
796	0.6014	1	0.6894
797	0.2058	1	0.5710
798	0.4268	1	0.5358
799	0.3700	1	0.3251
800	0.0000	0	0.0000
801	0.4230	1	0.2715
802	0.5696	1	0.8140
803	0.0000	0	0.2482
804	0.0000	0	0.0000
805	0.0000	0	0.6560
806	0.0000	0	0.0517
807	0.5339	1	0.2699
808	0.0000	0	0.6961
809	0.7383	1	0.8033
810	0.4100	1	0.6513
811	0.4530	1	0.5091
812	0.1514	1	0.0000
813	0.0000	0	0.0000
814	0.3289	1	0.6475
815	0.0000	0	0.3357
816	0.5477	1	0.4069
817	0.0000	0	0.5207
818	0.5018	1	0.0000
819	0.5238	1	0.1226
820	0.0736	1	0.1983
821	0.0000	0	0.0000
822	0.0000	0	0.0000
823	0.4478	1	0.6075
824	0.2553	1	0.6251
825	0.2347	1	0.7011
826	0.0849	1	0.8298
827	0.0000	0	0.6672
828	0.0000	0	0.7537
829	0.0000	0	0.7364
830	0.0920	1	0.5014
831	0.3793	1	0.6558
832	0.6446	1	0.7706
833	0.6693	1	0.7152
834	0.6951	1	0.7318
835	0.2377	1	0.7076
836	0.5291	1	0.5992
837	0.5916	1	0.4346
838	0.0786	1	0.1514
839	0.0627	1	0.6181
840	0.0000	0	0.6163
841	0.6462	1	0.8262
842	0.2650	1	0.8115
843	0.1178	1	0.2399
844	0.0000	0	0.0000
845	0.0000	0	0.0000
846	0.0000	0	0.0882
847	0.0000	0	0.1179
848	0.2724	1	0.5628
849	0.0000	0	0.1327
850	0.0000	0	0.0000
851	0.0000	0	0.0000
852	0.0000	0	0.0000
853	0.0000	0	0.0000
854	0.0000	0	0.7073
855	0.0000	0	0.2982
856	0.0000	0	0.6439
857	0.0000	0	0.7064
